ID,Type,Instrument,Units,Price,Time,pl
18504,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:38:50.516052678Z,
18505,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:38:52.370861217Z,
18506,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:38:54.232640268Z,
18507,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:38:56.747894207Z,
18508,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:38:58.693416114Z,
18509,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:00.766114838Z,
18510,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:02.676462569Z,
18511,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:04.610372540Z,
18512,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:06.669602915Z,
18513,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:09.302650611Z,
18514,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:11.368480731Z,
18515,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:39:13.374982204Z,
18516,ORDER_FILL,EUR_USD,1000,1.17900,2025-09-24T06:39:14.648629064Z,-0.4134
18517,ORDER_CANCEL,N/A,N/A,N/A,2025-09-24T06:39:14.648629064Z,
18518,ORDER_FILL,EUR_USD,1000,1.17909,2025-09-24T06:39:16.980447278Z,-0.3617
18519,ORDER_CANCEL,N/A,N/A,N/A,2025-09-24T06:39:16.980447278Z,
18520,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:12.982143179Z,
18521,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:15.558147015Z,
18522,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:17.429397859Z,
18523,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:19.301458037Z,
18524,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:21.354663168Z,
18525,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:23.289978542Z,
18526,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:25.126225966Z,
18527,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:27.147560938Z,
18528,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:29.627391381Z,
18529,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:31.431759800Z,
18530,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:33.878736398Z,
18531,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:35.864315093Z,
18532,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:37.960893791Z,
18533,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:40.642552396Z,
18534,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:43.198116415Z,
18535,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:45.178791274Z,
18536,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:40:47.018767620Z,
18537,ORDER_FILL,EUR_USD,1000,1.17929,2025-09-24T06:41:38.810208419Z,-0.6200
18538,ORDER_CANCEL,N/A,N/A,N/A,2025-09-24T06:41:38.810208419Z,
18539,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:13.428463723Z,
18540,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:15.972186316Z,
18541,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:17.909706076Z,
18542,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:20.668652027Z,
18543,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:22.548585333Z,
18544,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:25.206956169Z,
18545,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:27.232284282Z,
18546,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:29.648582205Z,
18547,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:31.526833049Z,
18548,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:33.476053855Z,
18549,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:35.466950485Z,
18550,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:37.485421275Z,
18551,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:40.009384367Z,
18552,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:42.096868770Z,
18553,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:44.053173736Z,
18554,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:45.881867332Z,
18555,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:47.864210302Z,
18556,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:50.142992216Z,
18557,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:52.138973096Z,
18558,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:54.137941330Z,
18559,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:49:59.814183723Z,
18560,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:50:01.778703442Z,
18561,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:50:04.409335227Z,
18562,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:50:06.864902551Z,
18563,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:50:08.877907521Z,
18564,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:51:23.282585000Z,
18565,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:51:52.951067618Z,
18566,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:51:55.580963697Z,
18567,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:02.806980456Z,
18568,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:05.427368545Z,
18569,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:07.415976760Z,
18570,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:09.944698469Z,
18571,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:11.830528355Z,
18572,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:13.716536131Z,
18573,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:15.721972159Z,
18574,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:17.728536869Z,
18575,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:19.560662566Z,
18576,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:21.573990437Z,
18577,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:24.127693332Z,
18578,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:26.734882352Z,
18579,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:29.348995282Z,
18580,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:31.797555827Z,
18581,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:33.746390847Z,
18582,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:44.105837839Z,
18583,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:46.020821432Z,
18584,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:48.568934415Z,
18585,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:51.163139813Z,
18586,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:53.086999401Z,
18587,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:55.705608880Z,
18588,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:57.682362957Z,
18589,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:52:59.693242779Z,
18590,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:01.740992800Z,
18591,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:03.809313688Z,
18592,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:05.758715335Z,
18593,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:08.276439972Z,
18594,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:10.264630139Z,
18595,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:12.804721252Z,
18596,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:14.810812740Z,
18597,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:17.457495481Z,
18598,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:20.088389531Z,
18599,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:22.028485787Z,
18600,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:24.728781544Z,
18601,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:26.622097201Z,
18602,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:29.087259230Z,
18603,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:31.674172886Z,
18604,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:34.259005657Z,
18605,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:36.580023936Z,
18606,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:38.539555948Z,
18607,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:41.139202829Z,
18608,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:43.782746455Z,
18609,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:53:46.236483936Z,
18610,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:53:48.867848890Z,
18611,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:53:49.237912479Z,
18612,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:53:51.890812879Z,
18613,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:53:52.273386437Z,
18614,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:53:54.917799660Z,
18615,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:53:55.303552109Z,
18616,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:53:57.302469106Z,
18617,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:53:57.683932438Z,
18618,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:53:59.616402207Z,
18619,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:00.002655861Z,
18620,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:03.107005752Z,
18621,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:03.485356036Z,
18622,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:06.056414031Z,
18623,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:06.431272384Z,
18624,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:08.905657471Z,
18625,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:09.275116959Z,
18626,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:11.266160109Z,
18627,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:11.638275028Z,
18628,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:13.650524670Z,
18629,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:14.034750278Z,
18630,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:15.954143027Z,
18631,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:16.331562756Z,
18632,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:54:18.192209965Z,
18633,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:54:20.206641130Z,
18634,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:54:22.218975086Z,
18635,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17859,2025-09-24T06:54:24.745664178Z,
18636,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:26.742620189Z,
18637,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:27.122796621Z,
18638,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:29.667775077Z,
18639,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:30.056848553Z,
18640,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:32.129490634Z,
18641,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:32.502868219Z,
18642,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:35.230759249Z,
18643,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:35.603915651Z,
18644,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:38.164440875Z,
18645,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:38.543651768Z,
18646,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:41.179535679Z,
18647,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:41.552866257Z,
18648,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:43.439333407Z,
18649,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:43.826465026Z,
18650,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:45.856440622Z,
18651,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:46.230478217Z,
18652,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:49.347061662Z,
18653,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:49.721187658Z,
18654,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:51.629323110Z,
18655,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:51.998465812Z,
18656,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:53.951928308Z,
18657,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:54.314799152Z,
18658,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:56.422322885Z,
18659,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:56.796486669Z,
18660,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:54:59.302525372Z,
18661,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:54:59.671353730Z,
18662,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:01.540695679Z,
18663,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:01.919078257Z,
18664,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:03.866470328Z,
18665,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:04.239814819Z,
18666,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:06.138815372Z,
18667,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:06.515349137Z,
18668,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:08.462429697Z,
18669,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:08.826712532Z,
18670,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:11.412301293Z,
18671,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:11.791704751Z,
18672,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:13.694260220Z,
18673,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:14.075939978Z,
18674,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:16.701310856Z,
18675,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:17.073736619Z,
18676,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:19.009602395Z,
18677,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:19.385907093Z,
18678,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:21.717932753Z,
18679,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:22.080717057Z,
18680,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:23.898859347Z,
18681,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:24.264392248Z,
18682,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:26.727741447Z,
18683,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:27.102449188Z,
18684,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:29.006961228Z,
18685,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:29.374848279Z,
18686,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:32.339046173Z,
18687,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:32.713259246Z,
18688,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:34.550684708Z,
18689,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:34.930291067Z,
18690,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:37.518452048Z,
18691,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:37.902175566Z,
18692,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:39.900560787Z,
18693,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:40.285933995Z,
18694,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:42.143372127Z,
18695,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:42.515770645Z,
18696,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:45.084175498Z,
18697,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:45.444678592Z,
18698,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:47.501236025Z,
18699,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:47.877268969Z,
18700,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:50.529361751Z,
18701,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:50.904550785Z,
18702,ORDER_FILL,EUR_USD,-1000,1.17860,2025-09-24T06:55:53.309968224Z,0.0000
18703,TAKE_PROFIT_ORDER,N/A,N/A,1.17849,2025-09-24T06:55:53.309968224Z,
18704,STOP_LOSS_ORDER,N/A,N/A,1.17909,2025-09-24T06:55:53.309968224Z,
18705,ORDER_FILL,EUR_USD,-1000,1.17860,2025-09-24T06:55:53.309968224Z,0.0000
18706,TAKE_PROFIT_ORDER,N/A,N/A,1.17849,2025-09-24T06:55:53.309968224Z,
18707,STOP_LOSS_ORDER,N/A,N/A,1.17889,2025-09-24T06:55:53.309968224Z,
18708,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17819,2025-09-24T06:55:53.407813143Z,
18709,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.17839,2025-09-24T06:55:53.778628141Z,
18710,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13069,2025-09-24T06:55:55.564990570Z,
18711,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13089,2025-09-24T06:55:55.925646922Z,
18712,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13109,2025-09-24T06:55:56.310723187Z,
18713,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13129,2025-09-24T06:55:56.689185792Z,
18714,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13149,2025-09-24T06:55:57.070707382Z,
18715,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13169,2025-09-24T06:55:57.440272092Z,
18716,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13189,2025-09-24T06:55:57.828732627Z,
18717,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13209,2025-09-24T06:55:58.205392775Z,
18718,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13229,2025-09-24T06:55:58.591902038Z,
18719,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13249,2025-09-24T06:55:58.965115561Z,
18720,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13269,2025-09-24T06:55:59.337905878Z,
18721,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13289,2025-09-24T06:55:59.714838425Z,
18722,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13309,2025-09-24T06:56:00.081648177Z,
18723,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13329,2025-09-24T06:56:00.456635913Z,
18724,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13349,2025-09-24T06:56:00.826644457Z,
18725,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13369,2025-09-24T06:56:01.195603070Z,
18726,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13389,2025-09-24T06:56:01.569775390Z,
18727,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13409,2025-09-24T06:56:01.958886776Z,
18728,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13429,2025-09-24T06:56:02.321481132Z,
18729,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13449,2025-09-24T06:56:02.686391410Z,
18730,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13469,2025-09-24T06:56:03.079043549Z,
18731,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13489,2025-09-24T06:56:03.450711606Z,
18732,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13509,2025-09-24T06:56:03.826578790Z,
18733,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13529,2025-09-24T06:56:04.200780436Z,
18734,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13549,2025-09-24T06:56:04.584027820Z,
18735,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13569,2025-09-24T06:56:04.966316642Z,
18736,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13589,2025-09-24T06:56:05.353420475Z,
18737,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13609,2025-09-24T06:56:05.744536043Z,
18738,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13629,2025-09-24T06:56:06.125065540Z,
18739,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13649,2025-09-24T06:56:06.587024026Z,
18740,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13669,2025-09-24T06:56:06.964434650Z,
18741,MARKET_IF_TOUCHED_ORDER,EUR_USD,-1000,1.13689,2025-09-24T06:56:07.337925810Z,
